Date,Tweet
2022-08-11 07:12:09+00:00,"$BTC 2018-2023 vs $GOOG 2006-2008.

5th wave seems to be inescapable.

Compare:
+ [GREEN] support ranges;
+ macro symmetrical triangle structure;
+ yellow invalidation lines;
+ Extension targets (1.414 was hit by $GOOG);
+ White corrective wave; https://t.co/mZgLyafOw1"
2022-08-10 22:04:41+00:00,"Half of my portfolio is in these 9 stocks:

$AAPL Warren's favorite
$GOOG Search, AI, and YouTube
$AMD Dr. Lisa Su
$SQ Not your grandpa's bank
$TTD Programmatic ads
$MTCH Social discovery
$MDB Big data, Atlas
$PAYC SMB HR tech
$HUBS Midmarket CRM

What about you? https://t.co/FQTr92HYV8"
2022-08-10 20:09:33+00:00,"$HMBL is the only one so far to achieve these heights. $META isn't there. $GOOG isn't there.  Nobody else is there.

$HMBL is the leader in Web 3 technology. End of story.

Watch what happens next. https://t.co/25U0wSJLH6"
2022-08-10 18:13:30+00:00,"Social media usage among US teens (13 to 17).

• Youtube: 95% use the app.
• Tiktok: 67%.
• Instagram: 62%.
• Snapchat: 59%.
• Facebook: 32%.
• Twitter: 23%.
• Twitch: 20%.

Facebook dropped from 71% in 2014-15. 👀

Source: Pew Research.

$GOOG $META $SNAP $TWTR $AMZN https://t.co/RHAEcY9LEJ"
2022-08-10 14:25:01+00:00,"Price action in Tic TOP on 8/10/22. The day inflation “peaked” 😛 

$msft $amzn $goog $aapl $tsla https://t.co/hdJK4zuW9S"
2022-08-10 00:46:27+00:00,"8/9/2022 Stock Options Trading Watchlist🤑

$META 
$GOOG
$AMZN 

I expect a gap as a result of CPI data so I'm going to reserve specifics / entries until the AM so we have one clear list to run off of. Chances of 0 gap (up or down) is low.

Big names on deck!

#stockstowatch https://t.co/EkMD7j8xV6"
2022-08-10 00:18:12+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/BhWqjIk7F5

Mentioned: $SPY $SPX $QQQ $IWM $RUT $USO $GLD $TNX $EEM $PFF $BTC $UUP $XLK $AMZN $AAPL $MSFT $TSLA $GOOGL $GOOG $BRK.B $BMY $SMH $VRTX $PG $CHTR https://t.co/9LJjUFSMAw"
2022-08-09 21:45:27+00:00,"anytime i gas AI stuff on the timeline like three people from oai/goog will dm me being like ""lol buddy you ain't seen anything yet"""
2022-08-09 19:45:30+00:00,DOJ TO SUE TO GOOGLE $GOOGL $GOOG
2022-08-09 17:01:40+00:00,"jae really looking so goog on this haircut, like really!! https://t.co/5DVaZoAsLL"
2022-08-09 16:24:42+00:00,"2022 Returns
$GME: +17%
$TWTR: -1%
$AAPL: -7%
$MSFT: -16%
$AMZN: -16%
$TSLA: -18%
$GOOG: -19%
$ADBE: -23%
$CRM: -25%
$TEAM: -27%
$MRNA: -28%
$AMD: -30%
$ZM: -38%
$NVDA: -39%
$SQ: -47%
$SPOT: -49%
$ETSY: -49%
$PYPL: -49%
$META: -49%
$SNOW: -50%
$NFLX: -61%
$SHOP: -71%
$SNAP: -78%"
2022-08-09 02:10:52+00:00,"Google, $GOOG, search and images down for millions.

There are reports of an explosion at a Google data center in Iowa."
2022-08-09 01:07:44+00:00,Thankoo for the long stream @eaJPark! Have a goog rest :] https://t.co/0HdrI548Wd
2022-08-08 13:45:57+00:00,Accidentally typed goog morning and now the entire group chat is pretending I’m a baby
2022-08-07 00:44:16+00:00,"Let’s Review July:
$AAPL $MSFT $GOOG slows hiring. Markets ripped. 

High CPI PCE, markets ripped. 

$MSFT $GOOG Misses ER, markets ripped. 

Pelosi almost starts WW3, markets ripped. 

$SPY 

I feel for the bears tho."
2022-08-06 21:02:38+00:00,@Angry_Staffer I don’t know who Greg Gutfeld is so started to give it a goog and then thought OH HELL NO and petted my dog instead #selfcare
2022-08-06 07:24:43+00:00,"Finally got around to making a birthday card and a birthday message for..........insert your own name for Doochess Farrrrrkle.
'I wish her a birthday as happy as she made a three year old Princess Charlotte feel' A. Goog. https://t.co/Ja5zPnwVny"
2022-08-06 00:14:50+00:00,"Top ad-platforms revenue growth in Q2 2022:

• $AMZN +18% Y/Y.
• $SNAP +13% Y/Y.
• $GOOG +12% Y/Y.
• $PINS +9% Y/Y.
• $TWTR +2% Y/Y.
• $META -1.5% Y/Y.

$ROKU (missing in the chart) grew +18% Y/Y.

What to expect from $TTD next week? https://t.co/5oFv8LIfed"
2022-08-04 15:58:16+00:00,"WW Cloud Infrastructure Market Share.

Q2 2022 update:

• $AMZN 34%
• $MSFT 21%
• $GOOG 10%
• $BABA 5%
• $IBM 4%
• $CRM 3%
• $TCEHY 3%
• $ORCL 2% https://t.co/CUh4UdM8Ve"
2022-08-04 00:28:20+00:00,"8/4/22 Stock Options Trading Watchlist 🤑

$AMD 100/101c &gt; $98.65
$META 162.5/165p &lt; $167.05
$WMT $129.2 &lt; 129/130p
$GOOG (watching)

Jobs report in the AM will be a key driver of the stock markets.  I'll be monitoring and will adjust accordingly. 

#Stock #StockMarket https://t.co/Wiz0uGt0bf"
2022-08-03 16:30:51+00:00,"When I am analyzing a new stock, my yardstick has become ""Buy this or buy more $GOOG?""

If the stock isn't more attractive than GOOG then what am I doing buying it instead 🤣"
2022-08-03 03:33:25+00:00,Why it's smart for $GOOG to burn as much $ as possible on cloud https://t.co/SYrsNEYIoE
2022-08-03 02:35:54+00:00,"Since @MicroStrategy adopted a #Bitcoin Strategy, its enterprise value is up +730% (+$5 billion) and $MSTR is up +123%. Performance of BTC is +94%, S&amp;P 500 +23%, Nasdaq +13%, Gold -13%, Bonds -14%, Silver -29%. GOOG +54%, AAPL +43%, MSFT +34%, AMZN -14%, META -39%, NFLX -53%. https://t.co/BWHPhbOg0d"
2022-08-03 01:25:29+00:00,Goog morning... https://t.co/lTgdZ5F9ht
2022-07-31 22:43:17+00:00,"Here’s a list of stocks I DCA on every month. My philosophy is I invest in stocks of companies I love/believe in or use their products on regular basis:

$TSLA
$GOOG
$AAPL
$GME
$AMC
$AMZN"
2022-07-31 14:48:30+00:00,YouTube shorts is a worse garbage hole than YouTube.  It would be nice if someone at YouTube actually cared about content. Then ads run on this garbage. I’m sure the advertisers have no idea the garbage content they support. @elonmusk says it’s a Twitter issue… $TWTR $GOOG
2022-07-31 01:22:06+00:00,👇 $XOM earns more cash than $GOOG https://t.co/9BOZYphftH
2022-07-29 19:51:22+00:00,"$MSFT announced a change in the useful life of their servers from 4 to 6 years startin in FY23.

If $GOOG does this in FY24, assuming they're a year behind Microsoft, it pretty much guarantees double-digit % increases in profitability that year from this alone."
2022-07-29 18:11:07+00:00,"IM SPEECHLESS ITS SO GOOG OMG  SO PROUD OF THEM, SILLY ITALIANS🥺🤌 https://t.co/4lnqDh8mPp"
2022-07-29 15:44:39+00:00,"We’ve had a very strong 2Q earnings season - some big beats ( $TSLA, $GOOG, $HOG, $ENPH $CMG) and no huge misses.  See @MmeAlexandraS YTD return summary below.  $tsla https://t.co/oy3bedLfSl"
2022-07-29 12:42:26+00:00,"Top 10 S&amp;P 500 stocks

1 $AAPL     - Apple
2 $MSFT    - Microsoft 
3 $AMZN   - Amazon
4 $GOOGL - Alphabet
5 $GOOG   - Alphabet
6 $TSLA     - Tesla
7 $BRK.B   - Berkshire
8 $UNH     - UnitedHealth
9 $JNJ       - Johnson &amp; Johnson
10 $NVDA  - NVIDIA

The worlds greatest companies."
2022-07-29 10:15:36+00:00,$GOOG $GOOGL https://t.co/LyO3lmMX4H
2022-07-29 04:50:24+00:00,"Just a village girl with a big city dreams ❤️
GOOG MORNING 
#Muvhango https://t.co/cckeCzUqjW"
2022-07-28 23:13:04+00:00,"$AMZN AWS growing about as fast as GCP despite being 7x the size. 

Amazon ads growing faster than $META &amp; $GOOG

$AMZN rev growing 10% when predicted by some to decline, also projecting 13-17% growth. 

Amazon buying sports away from $DIS.

Amazon prime video becoming a staple."
2022-07-28 21:35:31+00:00,"The results for advertising companies like $GOOG $META $SNAP $ROKU etc shows that there's a hierarchy

Some companies -- $GOOG especially -- sit very high. They are the last to see rollback in ad spending.

Others, like $ROKU, are much lower. 

Full take to come tomorrw"
2022-07-28 21:14:50+00:00,"It's cheaper for workers, obviously, since they don't have to subsidize their employers with unpaid commute time, vehicle costs, and gas.

And meanwhile in Seattle, the big tech employers (AMZN, MSFT, GOOG, etc) spend literally *billions of dollars* on *parking*."
2022-07-28 19:56:21+00:00,"Let me explain #wallstreet $MSFT $GOOG $WMT $AAPL $FB ($META) and $AMZN all miss earnings, the @federalreserve just hiked rates by .75% and it about to increase QT from 45B to 90B a month. Markets rally 10% in 3 days. If I told you this in 2019. I would be locked up. #EndTheFed"
2022-07-28 12:12:20+00:00,"You want revenue growth. Buy AMZN

You want brand loyalty. Buy AAPL or GOOG

You want both revenue growth and brand loyalty - and throw in massive EPS growth with an ever expanding TAM

Buy $TSLA. And HODL

You have to be clueless to not see where this company is headed"
2022-07-28 10:15:01+00:00,"Goog morning @dunkindonuts 
And then back to Japan,thank you✈️ https://t.co/nde8OUdvxo"
2022-07-28 01:28:41+00:00,"⚡️Watchlist for 7/28/22⚡️
$SPY
📈Calls Over 403
📉Calls Over 399
$AAPL
📈Calls Over 157.50
📉Puts Under 155.40
$GOOG
📈Calls Over 115
📉Puts Under 112
$TSLA
📈Calls over 830
🔔TURN NOTIS ON, TOMORROW IM CALLING OUT LIVE TRADES! WHOS READY???💸"
2022-07-27 23:59:56+00:00,"If the GDP report tomorrow is lower than last quarter, y’all can bet your a$$es we’re in a recession. Starting to see more and more layoffs, SHOP, RIVN, GOOG froze new hires. The housing market is next. Buckle up kiddos things are about to get interesting."
2022-07-27 23:24:56+00:00,"Q2 ad revenue growth rates (Y/Y):

$GOOG Search +14%
Google Network +9%
YouTube +5%
$META -2%
$SNAP +13% (but flat in Q3 as of 7/21)
$TWTR +2%"
2022-07-27 16:26:50+00:00,$GOOG Alphabet's Q2 FY22 revenue breakdown. https://t.co/3fxrfGnkp0
2022-07-27 16:02:48+00:00,"Surprised even after all this stellar moves in $tsla $msft and $goog, $spy is still short of 400 😂 what’s really going on?"
2022-07-27 15:45:14+00:00,Microsoft with impressive earnings sparking a rally. Google showing the ad business issues are NOT at YouTube!  Much more to digest this week… I’ll be on CNBC for the rest of the world tonight at 9:40 pm pst breaking down all the tech ad players including meta. $meta $msft $goog
2022-07-27 15:08:27+00:00,"Investing in $VOO gives you a piece of the BEST companies in the world

$1,000 invested in $VOO =

$65.50 of $AAPL
$59.80 of $MSFT
$29.00 of $AMZN
$20.40 of $GOOGL
$18.80 of $GOOG
$17.60 of $TSLA
$15.40 of $BRK.B
$15.00 of $UNH
$14.60 of $JNJ
$11.80 of $NVDA

$732 in 490 others"
2022-07-27 14:32:55+00:00,"These kind of hate and trolling is normal for small brain people at key inflection points

They conveniently forget S&amp;P500 is 4000 and I have been bear since 4800 

#bitcoin is 24000 I have been bear from 53000

$amzn is now 120 I have been bear from 160, $goog is 110 🐻 from 150"
2022-07-27 14:28:51+00:00,"Now my model was bullish on $Enph as an example at 185 ok that was months ago 

I was even more bullish on it at 230 yesterday despite it rallying 20% + 

Today it’s trading 250 

It’s all really based on my models 

$MSFT $GOOG may be cheap but my model doesn’t agree so I don’t"
2022-07-27 13:58:09+00:00,"The new normal is now missing on earnings and the stock goes up because they only miss that much. 😂
$SHOP $GOOG $GOOGL $MSFT"
2022-07-27 04:57:38+00:00,"Market Recap:
https://t.co/WPhuIxHLO0
Shopify to layoff 10% of its workforce $SHOP + Bernie Sanders exposes the scam of the CHIP Act + Earnings Reviews $UPS $MMM $MCD $KO $GOOG $MSFT + Kylie Jenner warns Instagram $META + Charts $SPY $QQQ $IWM $DXY $GDX $TLT $VIX $AAPL $TSLA $BTC https://t.co/rLeFZ2auIO"
2022-07-27 02:30:00+00:00,"Here’s a look at the profit margins of some of tech’s biggest darlings. The dominant platforms and services that Google, Microsoft, and Apple provide, combined with pricing power and the ability to deliver via the cloud, provide eye-popping margins. 

$GOOG $GOOGL $MSFT $AAPL https://t.co/j3PY1QAo3F"
2022-07-27 00:52:21+00:00,"1/17 $GOOG 2Q'22 Update

2022 is the year of tough comps, along with macro uncertainty. The word ""uncertainty""  was emphasized by CFO Ruth Porat because ""the data are complicated"". 

Let's look at some simple data from the most recent quarter first."
2022-07-27 00:39:17+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/0vgbChtBft

Mentioned: $SPY $SPX $QQQ $IWM $RUT $USO $GLD $TLT $EEM $EFA $TNX $AAPL $META $TSLA $AMZN $JPM $GOOGL $GOOG $MSFT $CMG $TXN $V $MMM $WMT $KO $SMG https://t.co/xp9YsqJiTH"
2022-07-26 22:24:52+00:00,"With $MSFT (+5.6% AH) and $GOOG (+5.6% AH) both giving favorable outlooks, and 10yr TY relatively stable (2.807%) in front of tomorrow’s FOMC decision, Asian equity futures popping (SPX +0.7%, NDX +1.4%).  This bodes well for $TSLA going into tomorrow."
2022-07-26 22:15:36+00:00,"Same repeat of $TSLA in $msft and $goog .. 

1. Too many puts going into earnings 

2. Shorts cover as it doesn’t go down 

3. Stock rallies 

4. Everyone gets bullish 

5. Drop 10% in 2 days"
2022-07-26 21:27:12+00:00,"$GOOG Services segment operating margin: 36%
$LVMH Fashion &amp; Leather Goods segment operating margin: 41% https://t.co/l3HlWksI8W"
2022-07-26 21:24:23+00:00,"YouTube ad revenue growth YoY. Obviously on the right trajectory!
$GOOG https://t.co/itjQjnT2cc"
2022-07-26 21:00:50+00:00,"$GOOG added more incremental Q2 revenue YoY in just Search than $SNAP will generate for its entire business the full year

Maybe some investors over extrapolated Snap specific issues"
2022-07-26 20:57:50+00:00,$GOOG misses revenue by almost a full billion dollars (69.69 vs expected 70) and the stock rallies 4% 😂
2022-07-26 20:49:37+00:00,"Very strong earnings from $GOOG and green post-market. 

$MSFT also not bad. 

Probably sell-off happening going into tomorrow’s FOMC meeting. 

Green after.

All the info can be found here:

https://t.co/IjEwuqN4G3"
2022-07-26 20:33:54+00:00,"YouTube TTM revs of ~$30 billion, up ~2x from Q4 FY19 $GOOG https://t.co/GmbWJ9wI5w"
2022-07-26 20:32:04+00:00,"$GOOG (+2.4% AH) after beating on 2Q Adv Revs ($56.3B vs $55.9B E). GOOG missed on 2Q Total Rev ex-TAC ($57.4B vs $58.0B E), delivered as expected on Cloud ($6.3B E), and was light on EPS ($1.21 vs $1.28 E). Given low adv spend expects following SNAP disaster, rallying in relief."
2022-07-26 20:31:24+00:00,"$MSFT Azure had June Q revenue growth over 40%, $GOOG Cloud 36%. $DLR and $EQIX, also reporting this week, are expected to show growth of 6% and 10%, respectively. Tell me again that the hyperscalers aren’t taking share from the data center REIT’s."
2022-07-26 20:30:08+00:00,"$GOOG missed earnings yet their stock jumped? Yeah, perfectly encapsulates just how inverted, manipulated, fucked and unpredictable the current stock market is."
2022-07-26 20:18:55+00:00,"Google $GOOGL acquired YouTube for $1.65 Billion back in October 2006

In just Q2 2022 YouTube brought in $7.34 Billion of revenue from ads 🤯 $GOOG"
2022-07-26 20:12:48+00:00,$GOOG better than feared. $TSLA
2022-07-26 20:10:46+00:00,When you miss expectations but post $69.69 billion on the top line $GOOG https://t.co/QkfcRdlKQi
2022-07-26 20:06:30+00:00,"Microsoft and Google earnings out

$GOOG up sharply 
$MSFT down

second test of the week"
2022-07-26 20:04:32+00:00,"$GOOG $GOOGL
Q2 EPS $1.21 vs est. $1.28
Revenue $69.69B vs est. $70.04B"
2022-07-26 19:08:02+00:00,"Five stocks I'll be holding for the next ten years

$CRWD 🔐
$GOOG 💻
$ISRG 👨‍⚕️
$MELI 🌎
$NVDA 🤖

What are your 5?"
2022-07-26 18:43:47+00:00,God help tech if $goog doesn’t provide some@good news tonight. $tsla
2022-07-26 17:56:39+00:00,"I'm probably going to lose a lot of money at 4pm EST today

120% $GOOG"
2022-07-26 17:08:07+00:00,$GOOG #GOOG Not a great look into earnings tonight. https://t.co/wMu85Q0lkw
2022-07-26 15:46:05+00:00,"$TSLA back in range below 780 which I predicted it will at 830 last week. 

If $GOOG and $MSFT does not rescue tech today, there will be dickens to pay."
2022-07-26 15:24:45+00:00,"3920 target 🎯 has been achieved. 

Tesla now sells off 50 solid handles off my 840. 

We are now down 70 handles solid off my 3990. We did not trade above it one inch. 

Follow me below to receive more targets 🎯  $wmt $goog $msft $tsla 

https://t.co/hgJO6Zyby0"
2022-07-25 22:37:29+00:00,"Is the Macro Bottom in? Let's find out and talk about earnings season, recession, moving goal posts, $GOOG cash, and more live at 3.50pm PT 10.50pm UTC https://t.co/v5ISC0ZA3D https://t.co/6ly53olBPm"
2022-07-25 16:50:57+00:00,"Today is my first day as a senior editor on the big tech team! It's been an awesome ~4 years covering enterprise tech/cloud under the lead of @gamoid. I'm excited for what's next and to work with @Immelty, @alistairmbarr, and the rest of the team covering GOOG, META, AMZN, etc.!"
2022-07-25 02:18:02+00:00,"Big week ahead:

Eco:
Wed: FOMC (+75bp hike exp, Sept +75bp E)
Thur: 2Q GDP Thurs (+0.6%E, Atl Fed -1.6%E)

Earnings:
Tue: $MSFT $GOOG $CMG $V $GM $MCD $KO $UPS $GE
Wed: $META $BA $F $SPOT $QCOM $BMY $TDOC $ETSY
Thur: $AAPL $AMZN $INTL $MRK $VOW $ROKU $HOG $LUV $PFE
Fri: $PG $XOM"
2022-07-25 02:16:50+00:00,"2/2Q earnings will kick into high gear this week with $MSFT, $GOOG, $META, $AMZN, and $AAPL all reporting. $TSLA FY’22 and FY’23 earnings revisions continue to surge (+5.4% and +4.8% respectively) in front of the 8/4 AGI and 3:1 stock split and a likely TSLA credit upgrade to IG."
2022-07-25 00:00:12+00:00,"When $MSFT and $GOOG crossed $20 Bn Gross Profit (GP) in 2001 and 2011 respectively, they both had &gt;30k employees. $META exceeded $20 Bn GP with half of the # of employee in 2016.

Were MSFT and GOOG overspending? Did META underinvest? Was something more unique to META?"
2022-07-24 21:51:21+00:00,"THE BLUEPRINT  🐺‼️

$GOOG ER 7/26 ✍🏼
$XOM 👇🏻👇🏻
$OXY OIL BOYS back in town..
$AAPL weekly trend line ✍🏼
$AMZN  chart 

You know the drill 65 likes an I’ll drop the chart of the main focus from the BLUEPRINT later tonight … 

Also I have big announcement 📣 👂"
2022-07-24 21:28:23+00:00,"30 MINUTES TO START OF A HISTORIC WEEK!

Read (and share ☺️) my thoughts below on every thing from the #FOMC to GDP to $AAPL $MSFT $GOOG and $AMZN earnings 👍

Subscribers should have received the newsletter in their inbox. 

https://t.co/hgJO6Zyby0"
2022-07-24 20:15:00+00:00,"$GOOG co-founder Sergey Brin instructed his advisers to sell his personal investments in Elon Musk’s companies in recent months after learning that he had a brief affair with his wife, according to the WSJ. He will no longer back Musk with $TWTR deal..."
2022-07-24 19:59:51+00:00,"Drawdowns for the top 10 S&amp;P 500 stocks as of Sept 2021:

AAPL -15.3%
MSFT -24.1%
GOOG -28.1%
AMZN -34.4%
META -55.7%
TSLA -33.6%
BRK -20.6%
NVDA -48.1%
V -14.8%
JPM -33.2%

Avg loss of -30.1% vs -17.4% for the S&amp;P

Hard to believe the mkt isn't down more

https://t.co/AxoAzQQUB6"
2022-07-24 16:13:50+00:00,"Elon was sleeping with $GOOG founder’s wife.

This of course is very bullish $TWTR

#few"
2022-07-24 14:33:00+00:00,"$GOOG #GOOG One of the more ominous charts out there to end the week. 

Video analysis:
https://t.co/fCeWEnmBC5 https://t.co/xagVimsYbn"
2022-07-24 13:50:27+00:00,Hi! Need a fact check. Has $GOOG $AMZN $MSFT $AAPL $META ever reported Q2 earnings in the same week of FOMC AND GDP and PCE release? I don’t think so but I could be wrong. If so this is a historical week ahead in the market.
2022-07-24 13:33:38+00:00,"Big week ahead:

Eco:
Wed: FOMC (+75bp hike exp, Sept +75bp E)
Thur: 2Q GDP Thurs (+0.6%E, Atl Fed -1.6%E)

Earnings:
Tue: $MSFT $GOOG $CMG $V $GM $MCD $KO $UPS $GE
Wed: $META $BA $F $SPOT $QCOM $BMY $TDOC $ETSY
Thur: $AAPL $AMZN $INTL $MRK $VOW $ROKU $HOG $LUV $PFE
Fri: $PG $XOM"
2022-07-23 23:30:49+00:00,"Alphabet, $GOOG, said it has dismissed a senior software engineer who claimed the company's artificial intelligence chatbot LaMDA was a self-aware person."
2022-07-23 17:34:20+00:00,"I'm an insane person and find the most ridiculous ways to occupy my time

Idk how accurate this truly is, but this is the best I could come up with after gathering some general data from goog.le

All this to calculate the weight of cargo captain Rocco blob... https://t.co/rnpPs6SLjN"
